,index,UTM_X,UTM_Y,Lithology,Dist_from_fault,Probability_Mineralization
31318,22519,449750,2843650,FINE AEOLIAN SAND AND SILT WITH OCCASSIONAL KANKAR,11142.610786405385,0
31319,22520,449800,2843650,FINE AEOLIAN SAND AND SILT WITH OCCASSIONAL KANKAR,11113.081697731168,0
31320,22521,449850,2843650,FINE AEOLIAN SAND AND SILT WITH OCCASSIONAL KANKAR,11083.699495366034,0
31321,22522,449900,2843650,FINE AEOLIAN SAND AND SILT WITH OCCASSIONAL KANKAR,11054.465350558889,0
31322,22523,449950,2843650,FINE AEOLIAN SAND AND SILT WITH OCCASSIONAL KANKAR,11025.380441047686,0
31323,22524,450000,2843650,FINE AEOLIAN SAND AND SILT WITH OCCASSIONAL KANKAR,10996.445950986468,0
31324,22525,450050,2843650,FINE AEOLIAN SAND AND SILT WITH OCCASSIONAL KANKAR,10967.663070868675,0
31325,22526,450100,2843650,FINE AEOLIAN SAND AND SILT WITH OCCASSIONAL KANKAR,10939.032997446633,0
31326,22527,450150,2843650,FINE AEOLIAN SAND AND SILT WITH OCCASSIONAL KANKAR,10910.55693364716,0
31327,22528,450200,2843650,GARNETIFEROUS MICA SCHIST ? GRAPHITE,10882.23608848319,0
31328,22529,449300,2843700,FINE AEOLIAN SAND AND SILT WITH OCCASSIONAL KANKAR,11454.168595330468,0
31329,22530,449350,2843700,FINE AEOLIAN SAND AND SILT WITH OCCASSIONAL KANKAR,11423.475298410049,0
31330,22531,449400,2843700,FINE AEOLIAN SAND AND SILT WITH OCCASSIONAL KANKAR,11392.918747033806,0
31331,22532,449450,2843700,FINE AEOLIAN SAND AND SILT WITH OCCASSIONAL KANKAR,11362.500044428785,0
31332,22533,449500,2843700,FINE AEOLIAN SAND AND SILT WITH OCCASSIONAL KANKAR,11332.220300663677,0
31333,22534,449550,2843700,FINE AEOLIAN SAND AND SILT WITH OCCASSIONAL KANKAR,11302.080632604944,0
31334,22535,449600,2843700,FINE AEOLIAN SAND AND SILT WITH OCCASSIONAL KANKAR,11272.082163869884,0
31335,22536,449650,2843700,FINE AEOLIAN SAND AND SILT WITH OCCASSIONAL KANKAR,11242.22602477656,0
31336,22537,449700,2843700,FINE AEOLIAN SAND AND SILT WITH OCCASSIONAL KANKAR,11212.51335229052,0
31337,22538,449750,2843700,FINE AEOLIAN SAND AND SILT WITH OCCASSIONAL KANKAR,11182.945289968247,0
31338,22539,449800,2843700,FINE AEOLIAN SAND AND SILT WITH OCCASSIONAL KANKAR,11153.522987897268,0
31339,22540,449850,2843700,FINE AEOLIAN SAND AND SILT WITH OCCASSIONAL KANKAR,11124.247602632846,0
31340,22541,449900,2843700,FINE AEOLIAN SAND AND SILT WITH OCCASSIONAL KANKAR,11095.120297131187,0
31341,22542,449950,2843700,FINE AEOLIAN SAND AND SILT WITH OCCASSIONAL KANKAR,11066.142240679099,0
31342,22543,450000,2843700,FINE AEOLIAN SAND AND SILT WITH OCCASSIONAL KANKAR,11037.31460882003,0
31343,22544,450050,2843700,FINE AEOLIAN SAND AND SILT WITH OCCASSIONAL KANKAR,11008.6385832764,0
31344,22545,450100,2843700,FINE AEOLIAN SAND AND SILT WITH OCCASSIONAL KANKAR,10980.115351868197,0
31345,22546,450150,2843700,FINE AEOLIAN SAND AND SILT WITH OCCASSIONAL KANKAR,10951.74610842771,0
31346,22547,450200,2843700,GARNETIFEROUS MICA SCHIST ? GRAPHITE,10923.53205271039,0
31347,22548,450250,2843700,GARNETIFEROUS MICA SCHIST ? GRAPHITE,10895.47439030174,0
31348,22549,450300,2843700,GARNETIFEROUS MICA SCHIST ? GRAPHITE,10867.574332520155,0
31349,22550,449200,2843750,FINE AEOLIAN SAND AND SILT WITH OCCASSIONAL KANKAR,11555.208741736364,0
31350,22551,449250,2843750,FINE AEOLIAN SAND AND SILT WITH OCCASSIONAL KANKAR,11524.350686621365,0
31351,22552,449300,2843750,FINE AEOLIAN SAND AND SILT WITH OCCASSIONAL KANKAR,11493.627296522196,0
31352,22553,449350,2843750,FINE AEOLIAN SAND AND SILT WITH OCCASSIONAL KANKAR,11463.039654231765,0
31353,22554,449400,2843750,FINE AEOLIAN SAND AND SILT WITH OCCASSIONAL KANKAR,11432.588849321039,0
31354,22555,449450,2843750,FINE AEOLIAN SAND AND SILT WITH OCCASSIONAL KANKAR,11402.275978099704,0
31355,22556,449500,2843750,FINE AEOLIAN SAND AND SILT WITH OCCASSIONAL KANKAR,11372.102143573955,0
31356,22557,449550,2843750,FINE AEOLIAN SAND AND SILT WITH OCCASSIONAL KANKAR,11342.068455401297,0
31357,22558,449600,2843750,FINE AEOLIAN SAND AND SILT WITH OCCASSIONAL KANKAR,11312.176029842312,0
31358,22559,449650,2843750,FINE AEOLIAN SAND AND SILT WITH OCCASSIONAL KANKAR,11282.42598970934,0
31359,22560,449700,2843750,FINE AEOLIAN SAND AND SILT WITH OCCASSIONAL KANKAR,11252.81946431198,0
31360,22561,449750,2843750,FINE AEOLIAN SAND AND SILT WITH OCCASSIONAL KANKAR,11223.357589399367,0
31361,22562,449800,2843750,FINE AEOLIAN SAND AND SILT WITH OCCASSIONAL KANKAR,11194.041507099131,0
31362,22563,449850,2843750,FINE AEOLIAN SAND AND SILT WITH OCCASSIONAL KANKAR,11164.872365853002,0
31363,22564,449900,2843750,FINE AEOLIAN SAND AND SILT WITH OCCASSIONAL KANKAR,11135.851320348966,0
31364,22565,449950,2843750,FINE AEOLIAN SAND AND SILT WITH OCCASSIONAL KANKAR,11106.979531449926,0
31365,22566,450000,2843750,FINE AEOLIAN SAND AND SILT WITH OCCASSIONAL KANKAR,11078.25816611878,0
31366,22567,450050,2843750,FINE AEOLIAN SAND AND SILT WITH OCCASSIONAL KANKAR,11049.688397339865,0
31367,22568,450100,2843750,FINE AEOLIAN SAND AND SILT WITH OCCASSIONAL KANKAR,11021.271404036697,0
31368,22569,450150,2843750,GARNETIFEROUS MICA SCHIST ? GRAPHITE,10993.008370985935,0
31369,22570,450200,2843750,GARNETIFEROUS MICA SCHIST ? GRAPHITE,10964.900488727504,0
31370,22571,450250,2843750,GARNETIFEROUS MICA SCHIST ? GRAPHITE,10936.948953470821,0
31371,22572,450300,2843750,GARNETIFEROUS MICA SCHIST ? GRAPHITE,10909.154966997045,0
31372,22573,450350,2843750,GARNETIFEROUS MICA SCHIST ? GRAPHITE,10879.53266532994,0
31373,22574,450400,2843750,GARNETIFEROUS MICA SCHIST ? GRAPHITE,10835.166164957336,0
31374,22575,449150,2843800,FINE AEOLIAN SAND AND SILT WITH OCCASSIONAL KANKAR,11625.425996628084,0
31375,22576,449200,2843800,FINE AEOLIAN SAND AND SILT WITH OCCASSIONAL KANKAR,11594.539201115578,0
31376,22577,449250,2843800,FINE AEOLIAN SAND AND SILT WITH OCCASSIONAL KANKAR,11563.78610012031,0
31377,22578,449300,2843800,FINE AEOLIAN SAND AND SILT WITH OCCASSIONAL KANKAR,11533.167763128458,0
31378,22579,449350,2843800,FINE AEOLIAN SAND AND SILT WITH OCCASSIONAL KANKAR,11502.685266301747,0
31379,22580,449400,2843800,FINE AEOLIAN SAND AND SILT WITH OCCASSIONAL KANKAR,11472.339692439598,0
31380,22581,449450,2843800,FINE AEOLIAN SAND AND SILT WITH OCCASSIONAL KANKAR,11442.132130938488,0
31381,22582,449500,2843800,FINE AEOLIAN SAND AND SILT WITH OCCASSIONAL KANKAR,11412.063677748418,0
31382,22583,449550,2843800,FINE AEOLIAN SAND AND SILT WITH OCCASSIONAL KANKAR,11382.135435326472,0
31383,22584,449600,2843800,FINE AEOLIAN SAND AND SILT WITH OCCASSIONAL KANKAR,11352.348512587356,0
31384,22585,449650,2843800,FINE AEOLIAN SAND AND SILT WITH OCCASSIONAL KANKAR,11322.704024850873,0
31385,22586,449700,2843800,FINE AEOLIAN SAND AND SILT WITH OCCASSIONAL KANKAR,11293.203093786278,0
31386,22587,449750,2843800,FINE AEOLIAN SAND AND SILT WITH OCCASSIONAL KANKAR,11263.846847353429,0
31387,22588,449800,2843800,FINE AEOLIAN SAND AND SILT WITH OCCASSIONAL KANKAR,11234.636419740675,0
31388,22589,449850,2843800,FINE AEOLIAN SAND AND SILT WITH OCCASSIONAL KANKAR,11205.57295129943,0
31389,22590,449900,2843800,FINE AEOLIAN SAND AND SILT WITH OCCASSIONAL KANKAR,11176.657588475331,0
31390,22591,449950,2843800,FINE AEOLIAN SAND AND SILT WITH OCCASSIONAL KANKAR,11147.891483735972,0
31391,22592,450000,2843800,FINE AEOLIAN SAND AND SILT WITH OCCASSIONAL KANKAR,11119.275795495083,0
31392,22593,450050,2843800,FINE AEOLIAN SAND AND SILT WITH OCCASSIONAL KANKAR,11090.811688033145,0
31393,22594,450100,2843800,FINE AEOLIAN SAND AND SILT WITH OCCASSIONAL KANKAR,11062.500331414341,0
31394,22595,450150,2843800,GARNETIFEROUS MICA SCHIST ? GRAPHITE,11034.342901399803,0
31395,22596,450200,2843800,GARNETIFEROUS MICA SCHIST ? GRAPHITE,11006.340579357067,0
31396,22597,450250,2843800,GARNETIFEROUS MICA SCHIST ? GRAPHITE,10978.494552165695,0
31397,22598,450300,2843800,GARNETIFEROUS MICA SCHIST ? GRAPHITE,10946.95415305078,0
31398,22599,450350,2843800,GARNETIFEROUS MICA SCHIST ? GRAPHITE,10902.632711196447,0
31399,22600,450400,2843800,GARNETIFEROUS MICA SCHIST ? GRAPHITE,10858.360596402474,0
31400,22601,450450,2843800,GARNETIFEROUS MICA SCHIST ? GRAPHITE,10814.138414490584,0
31401,22602,449100,2843850,FINE AEOLIAN SAND AND SILT WITH OCCASSIONAL KANKAR,11695.64919707545,0
31402,22603,449150,2843850,FINE AEOLIAN SAND AND SILT WITH OCCASSIONAL KANKAR,11664.734022864877,0
31403,22604,449200,2843850,FINE AEOLIAN SAND AND SILT WITH OCCASSIONAL KANKAR,11633.951586082489,0
31404,22605,449250,2843850,FINE AEOLIAN SAND AND SILT WITH OCCASSIONAL KANKAR,11603.30294314688,0
31405,22606,449300,2843850,FINE AEOLIAN SAND AND SILT WITH OCCASSIONAL KANKAR,11572.789157051591,0
31406,22607,449350,2843850,FINE AEOLIAN SAND AND SILT WITH OCCASSIONAL KANKAR,11542.411297328677,0
31407,22608,449400,2843850,FINE AEOLIAN SAND AND SILT WITH OCCASSIONAL KANKAR,11512.170440009584,0
31408,22609,449450,2843850,FINE AEOLIAN SAND AND SILT WITH OCCASSIONAL KANKAR,11482.067667583233,0
31409,22610,449500,2843850,FINE AEOLIAN SAND AND SILT WITH OCCASSIONAL KANKAR,11452.104068951265,0
31410,22611,449550,2843850,FINE AEOLIAN SAND AND SILT WITH OCCASSIONAL KANKAR,11422.280739380376,0
31411,22612,449600,2843850,FINE AEOLIAN SAND AND SILT WITH OCCASSIONAL KANKAR,11392.598780451706,0
31412,22613,449650,2843850,FINE AEOLIAN SAND AND SILT WITH OCCASSIONAL KANKAR,11363.059300007173,0
31413,22614,449700,2843850,FINE AEOLIAN SAND AND SILT WITH OCCASSIONAL KANKAR,11333.663412092727,0
31414,22615,449750,2843850,FINE AEOLIAN SAND AND SILT WITH OCCASSIONAL KANKAR,11304.412236898437,0
31415,22616,449800,2843850,FINE AEOLIAN SAND AND SILT WITH OCCASSIONAL KANKAR,11275.306900695385,0
31416,22617,449850,2843850,FINE AEOLIAN SAND AND SILT WITH OCCASSIONAL KANKAR,11246.348535769232,0
31417,22618,449900,2843850,FINE AEOLIAN SAND AND SILT WITH OCCASSIONAL KANKAR,11217.538280350487,0
31418,22619,449950,2843850,FINE AEOLIAN SAND AND SILT WITH OCCASSIONAL KANKAR,11188.877278541328,0
31419,22620,450000,2843850,FINE AEOLIAN SAND AND SILT WITH OCCASSIONAL KANKAR,11160.366680238969,0
31420,22621,450050,2843850,FINE AEOLIAN SAND AND SILT WITH OCCASSIONAL KANKAR,11132.007641055498,0
31421,22622,450100,2843850,FINE AEOLIAN SAND AND SILT WITH OCCASSIONAL KANKAR,11103.801322234101,0
31422,22623,450150,2843850,GARNETIFEROUS MICA SCHIST ? GRAPHITE,11075.74889056165,0
31423,22624,450200,2843850,GARNETIFEROUS MICA SCHIST ? GRAPHITE,11047.851518277543,0
31424,22625,450250,2843850,GARNETIFEROUS MICA SCHIST ? GRAPHITE,11014.416890694225,0
31425,22626,450300,2843850,GARNETIFEROUS MICA SCHIST ? GRAPHITE,10970.140119810017,0
31426,22627,450350,2843850,GARNETIFEROUS MICA SCHIST ? GRAPHITE,10925.912733246609,0
31427,22628,450400,2843850,GARNETIFEROUS MICA SCHIST ? GRAPHITE,10881.735333152314,0
31428,22629,450450,2843850,GARNETIFEROUS MICA SCHIST ? GRAPHITE,10837.608530807458,0
31429,22630,450500,2843850,GARNETIFEROUS MICA SCHIST ? GRAPHITE,10793.532946782792,0
31430,22631,449050,2843900,FINE AEOLIAN SAND AND SILT WITH OCCASSIONAL KANKAR,11765.87823662251,0
31431,22632,449100,2843900,FINE AEOLIAN SAND AND SILT WITH OCCASSIONAL KANKAR,11734.935038685004,0
31432,22633,449150,2843900,FINE AEOLIAN SAND AND SILT WITH OCCASSIONAL KANKAR,11704.123634227675,0
31433,22634,449200,2843900,FINE AEOLIAN SAND AND SILT WITH OCCASSIONAL KANKAR,11673.445066835095,0
31434,22635,449250,2843900,FINE AEOLIAN SAND AND SILT WITH OCCASSIONAL KANKAR,11642.90038656805,0
31435,22636,449300,2843900,FINE AEOLIAN SAND AND SILT WITH OCCASSIONAL KANKAR,11612.490649928475,0
31436,22637,449350,2843900,FINE AEOLIAN SAND AND SILT WITH OCCASSIONAL KANKAR,11582.216919821785,0
31437,22638,449400,2843900,FINE AEOLIAN SAND AND SILT WITH OCCASSIONAL KANKAR,11552.080265516504,0
31438,22639,449450,2843900,FINE AEOLIAN SAND AND SILT WITH OCCASSIONAL KANKAR,11522.081762601136,0
31439,22640,449500,2843900,FINE AEOLIAN SAND AND SILT WITH OCCASSIONAL KANKAR,11492.222492938234,0
31440,22641,449550,2843900,FINE AEOLIAN SAND AND SILT WITH OCCASSIONAL KANKAR,11462.503544615603,0
31441,22642,449600,2843900,FINE AEOLIAN SAND AND SILT WITH OCCASSIONAL KANKAR,11432.926011894553,0
31442,22643,449650,2843900,FINE AEOLIAN SAND AND SILT WITH OCCASSIONAL KANKAR,11403.490995155164,0
31443,22644,449700,2843900,FINE AEOLIAN SAND AND SILT WITH OCCASSIONAL KANKAR,11374.199600838501,0
31444,22645,449750,2843900,FINE AEOLIAN SAND AND SILT WITH OCCASSIONAL KANKAR,11345.05294138571,0
31445,22646,449800,2843900,FINE AEOLIAN SAND AND SILT WITH OCCASSIONAL KANKAR,11316.052135173924,0
31446,22647,449850,2843900,FINE AEOLIAN SAND AND SILT WITH OCCASSIONAL KANKAR,11287.198306448954,0
31447,22648,449900,2843900,FINE AEOLIAN SAND AND SILT WITH OCCASSIONAL KANKAR,11258.492585254651,0
31448,22649,449950,2843900,FINE AEOLIAN SAND AND SILT WITH OCCASSIONAL KANKAR,11229.936107358926,0
31449,22650,450000,2843900,FINE AEOLIAN SAND AND SILT WITH OCCASSIONAL KANKAR,11201.530014176347,0
31450,22651,450050,2843900,FINE AEOLIAN SAND AND SILT WITH OCCASSIONAL KANKAR,11173.275452687245,0
31451,22652,450100,2843900,FINE AEOLIAN SAND AND SILT WITH OCCASSIONAL KANKAR,11145.173575353288,0
31452,22653,450150,2843900,GARNETIFEROUS MICA SCHIST ? GRAPHITE,11117.225540029445,0
31453,22654,450200,2843900,GARNETIFEROUS MICA SCHIST ? GRAPHITE,11081.920124916296,0
31454,22655,450250,2843900,GARNETIFEROUS MICA SCHIST ? GRAPHITE,11037.687641045106,0
31455,22656,450300,2843900,GARNETIFEROUS MICA SCHIST ? GRAPHITE,10993.50459442006,0
31456,22657,450350,2843900,GARNETIFEROUS MICA SCHIST ? GRAPHITE,10949.371583510627,0
31457,22658,450400,2843900,GARNETIFEROUS MICA SCHIST ? GRAPHITE,10905.289215790892,0
31458,22659,450450,2843900,GARNETIFEROUS MICA SCHIST ? GRAPHITE,10861.258107894324,0
31459,22660,450500,2843900,GARNETIFEROUS MICA SCHIST ? GRAPHITE,10817.278885771379,0
31460,22661,450550,2843900,GARNETIFEROUS MICA SCHIST ? GRAPHITE,10773.35218484991,0
31461,22662,449000,2843950,FINE AEOLIAN SAND AND SILT WITH OCCASSIONAL KANKAR,11836.11301133116,0
31462,22663,449050,2843950,FINE AEOLIAN SAND AND SILT WITH OCCASSIONAL KANKAR,11805.142138074092,0
31463,22664,449100,2843950,FINE AEOLIAN SAND AND SILT WITH OCCASSIONAL KANKAR,11774.302127228704,0
31464,22665,449150,2843950,FINE AEOLIAN SAND AND SILT WITH OCCASSIONAL KANKAR,11743.594009773677,0
31465,22666,449200,2843950,FINE AEOLIAN SAND AND SILT WITH OCCASSIONAL KANKAR,11713.018823067006,0
31466,22667,449250,2843950,FINE AEOLIAN SAND AND SILT WITH OCCASSIONAL KANKAR,11682.577610812255,0
31467,22668,449300,2843950,FINE AEOLIAN SAND AND SILT WITH OCCASSIONAL KANKAR,11652.271423022277,0
31468,22669,449350,2843950,FINE AEOLIAN SAND AND SILT WITH OCCASSIONAL KANKAR,11622.101315980317,0
31469,22670,449400,2843950,FINE AEOLIAN SAND AND SILT WITH OCCASSIONAL KANKAR,11592.068352198465,0
31470,22671,449450,2843950,FINE AEOLIAN SAND AND SILT WITH OCCASSIONAL KANKAR,11562.173600373377,0
31471,22672,449500,2843950,FINE AEOLIAN SAND AND SILT WITH OCCASSIONAL KANKAR,11532.418135339216,0
31472,22673,449550,2843950,FINE AEOLIAN SAND AND SILT WITH OCCASSIONAL KANKAR,11502.803038017762,0
31473,22674,449600,2843950,FINE AEOLIAN SAND AND SILT WITH OCCASSIONAL KANKAR,11473.329395365605,0
31474,22675,449650,2843950,FINE AEOLIAN SAND AND SILT WITH OCCASSIONAL KANKAR,11443.998300318393,0
31475,22676,449700,2843950,FINE AEOLIAN SAND AND SILT WITH OCCASSIONAL KANKAR,11414.810851732063,0
31476,22677,449750,2843950,FINE AEOLIAN SAND AND SILT WITH OCCASSIONAL KANKAR,11385.768154320986,0
31477,22678,449800,2843950,FINE AEOLIAN SAND AND SILT WITH OCCASSIONAL KANKAR,11356.871318592974,0
31478,22679,449850,2843950,FINE AEOLIAN SAND AND SILT WITH OCCASSIONAL KANKAR,11328.121460781107,0
31479,22680,449900,2843950,FINE AEOLIAN SAND AND SILT WITH OCCASSIONAL KANKAR,11299.519702772295,0
31480,22681,449950,2843950,FINE AEOLIAN SAND AND SILT WITH OCCASSIONAL KANKAR,11271.067172032519,0
31481,22682,450000,2843950,FINE AEOLIAN SAND AND SILT WITH OCCASSIONAL KANKAR,11242.765001528713,0
31482,22683,450050,2843950,FINE AEOLIAN SAND AND SILT WITH OCCASSIONAL KANKAR,11214.614329647218,0
31483,22684,450100,2843950,FINE AEOLIAN SAND AND SILT WITH OCCASSIONAL KANKAR,11186.616300108739,0
31484,22685,450150,2843950,GARNETIFEROUS MICA SCHIST ? GRAPHITE,11149.463120170376,0
31485,22686,450200,2843950,GARNETIFEROUS MICA SCHIST ? GRAPHITE,11105.274542950048,0
31486,22687,450250,2843950,GARNETIFEROUS MICA SCHIST ? GRAPHITE,11061.13545168621,0
31487,22688,450300,2843950,GARNETIFEROUS MICA SCHIST ? GRAPHITE,11017.046441165825,0
31488,22689,450350,2843950,GARNETIFEROUS MICA SCHIST ? GRAPHITE,10973.008115054852,0
31489,22690,450400,2843950,GARNETIFEROUS MICA SCHIST ? GRAPHITE,10929.021086049506,0
31490,22691,450450,2843950,GARNETIFEROUS MICA SCHIST ? GRAPHITE,10885.085976030221,0
31491,22692,450500,2843950,GARNETIFEROUS MICA SCHIST ? GRAPHITE,10841.203416218372,0
31492,22693,450550,2843950,GARNETIFEROUS MICA SCHIST ? GRAPHITE,10797.374047335767,0
31493,22694,450600,2843950,GARNETIFEROUS MICA SCHIST ? GRAPHITE,10753.598519767002,0
31494,22695,449000,2844000,FINE AEOLIAN SAND AND SILT WITH OCCASSIONAL KANKAR,11875.35521313397,0
31495,22696,449050,2844000,FINE AEOLIAN SAND AND SILT WITH OCCASSIONAL KANKAR,11844.486950528415,0
31496,22697,449100,2844000,FINE AEOLIAN SAND AND SILT WITH OCCASSIONAL KANKAR,11813.749650486408,0
31497,22698,449150,2844000,FINE AEOLIAN SAND AND SILT WITH OCCASSIONAL KANKAR,11783.14433788781,0
31498,22699,449200,2844000,FINE AEOLIAN SAND AND SILT WITH OCCASSIONAL KANKAR,11752.672043864211,0
31499,22700,449250,2844000,FINE AEOLIAN SAND AND SILT WITH OCCASSIONAL KANKAR,11722.333805763987,0
31500,22701,449300,2844000,FINE AEOLIAN SAND AND SILT WITH OCCASSIONAL KANKAR,11692.130667114827,0
31501,22702,449350,2844000,FINE AEOLIAN SAND AND SILT WITH OCCASSIONAL KANKAR,11662.06367758369,0
31502,22703,449400,2844000,FINE AEOLIAN SAND AND SILT WITH OCCASSIONAL KANKAR,11632.133892934118,0
31503,22704,449450,2844000,FINE AEOLIAN SAND AND SILT WITH OCCASSIONAL KANKAR,11602.342374980855,0
31504,22705,449500,2844000,FINE AEOLIAN SAND AND SILT WITH OCCASSIONAL KANKAR,11572.690191541733,0
31505,22706,449550,2844000,FINE AEOLIAN SAND AND SILT WITH OCCASSIONAL KANKAR,11543.178416386712,0
31506,22707,449600,2844000,FINE AEOLIAN SAND AND SILT WITH OCCASSIONAL KANKAR,11513.808129184099,0
31507,22708,449650,2844000,FINE AEOLIAN SAND AND SILT WITH OCCASSIONAL KANKAR,11484.580415443816,0
31508,22709,449700,2844000,FINE AEOLIAN SAND AND SILT WITH OCCASSIONAL KANKAR,11455.496366457695,0
31509,22710,449750,2844000,FINE AEOLIAN SAND AND SILT WITH OCCASSIONAL KANKAR,11426.55707923674,0
31510,22711,449800,2844000,FINE AEOLIAN SAND AND SILT WITH OCCASSIONAL KANKAR,11397.763656445288,0
31511,22712,449850,2844000,FINE AEOLIAN SAND AND SILT WITH OCCASSIONAL KANKAR,11369.117206332025,0
31512,22713,449900,2844000,FINE AEOLIAN SAND AND SILT WITH OCCASSIONAL KANKAR,11340.618842657781,0
31513,22714,449950,2844000,FINE AEOLIAN SAND AND SILT WITH OCCASSIONAL KANKAR,11312.26968462008,0
31514,22715,450000,2844000,FINE AEOLIAN SAND AND SILT WITH OCCASSIONAL KANKAR,11284.070856774355,0
31515,22716,450050,2844000,FINE AEOLIAN SAND AND SILT WITH OCCASSIONAL KANKAR,11256.023488951776,0
31516,22717,450100,2844000,FINE AEOLIAN SAND AND SILT WITH OCCASSIONAL KANKAR,11217.04515819803,0
31517,22718,450150,2844000,GARNETIFEROUS MICA SCHIST ? GRAPHITE,11172.900110862396,0
31518,22719,450200,2844000,GARNETIFEROUS MICA SCHIST ? GRAPHITE,11128.80459409563,0
31519,22720,450250,2844000,GARNETIFEROUS MICA SCHIST ? GRAPHITE,11084.75919900018,0
31520,22721,450300,2844000,GARNETIFEROUS MICA SCHIST ? GRAPHITE,11040.764525433653,0
31521,22722,450350,2844000,GARNETIFEROUS MICA SCHIST ? GRAPHITE,10996.821182156653,0
31522,22723,450400,2844000,GARNETIFEROUS MICA SCHIST ? GRAPHITE,10952.929786983223,0
31523,22724,450450,2844000,GARNETIFEROUS MICA SCHIST ? GRAPHITE,10909.090966933927,0
31524,22725,450500,2844000,GARNETIFEROUS MICA SCHIST ? GRAPHITE,10865.305358391659,0
31525,22726,450550,2844000,GARNETIFEROUS MICA SCHIST ? GRAPHITE,10821.573607260156,0
31526,22727,450600,2844000,GARNETIFEROUS MICA SCHIST ? GRAPHITE,10777.896369125316,0
31527,22728,448950,2844050,FINE AEOLIAN SAND AND SILT WITH OCCASSIONAL KANKAR,11945.57415849417,0
31528,22729,449000,2844050,FINE AEOLIAN SAND AND SILT WITH OCCASSIONAL KANKAR,11914.677992258688,0
31529,22730,449050,2844050,FINE AEOLIAN SAND AND SILT WITH OCCASSIONAL KANKAR,11883.91187035411,0
31530,22731,449100,2844050,FINE AEOLIAN SAND AND SILT WITH OCCASSIONAL KANKAR,11853.276805401667,0
31531,22732,449150,2844050,FINE AEOLIAN SAND AND SILT WITH OCCASSIONAL KANKAR,11822.77381618218,0
31532,22733,449200,2844050,FINE AEOLIAN SAND AND SILT WITH OCCASSIONAL KANKAR,11792.40392760241,0
31533,22734,449250,2844050,FINE AEOLIAN SAND AND SILT WITH OCCASSIONAL KANKAR,11762.168170658953,0
31534,22735,449300,2844050,FINE AEOLIAN SAND AND SILT WITH OCCASSIONAL KANKAR,11732.067582399633,0
31535,22736,449350,2844050,FINE AEOLIAN SAND AND SILT WITH OCCASSIONAL KANKAR,11702.103205882358,0
31536,22737,449400,2844050,FINE AEOLIAN SAND AND SILT WITH OCCASSIONAL KANKAR,11672.27609013135,0
31537,22738,449450,2844050,FINE AEOLIAN SAND AND SILT WITH OCCASSIONAL KANKAR,11642.587290090712,0
31538,22739,449500,2844050,FINE AEOLIAN SAND AND SILT WITH OCCASSIONAL KANKAR,11613.03786657529,0
31539,22740,449550,2844050,FINE AEOLIAN SAND AND SILT WITH OCCASSIONAL KANKAR,11583.628886218748,0
31540,22741,449600,2844050,FINE AEOLIAN SAND AND SILT WITH OCCASSIONAL KANKAR,11554.361421418807,0
31541,22742,449650,2844050,FINE AEOLIAN SAND AND SILT WITH OCCASSIONAL KANKAR,11525.23655027961,0
31542,22743,449700,2844050,FINE AEOLIAN SAND AND SILT WITH OCCASSIONAL KANKAR,11496.255356551143,0
31543,22744,449750,2844050,FINE AEOLIAN SAND AND SILT WITH OCCASSIONAL KANKAR,11467.418929565652,0
31544,22745,449800,2844050,FINE AEOLIAN SAND AND SILT WITH OCCASSIONAL KANKAR,11438.728364171013,0
31545,22746,449850,2844050,FINE AEOLIAN SAND AND SILT WITH OCCASSIONAL KANKAR,11410.184760660988,0
31546,22747,449900,2844050,FINE AEOLIAN SAND AND SILT WITH OCCASSIONAL KANKAR,11381.78922470233,0
31547,22748,449950,2844050,FINE AEOLIAN SAND AND SILT WITH OCCASSIONAL KANKAR,11353.542867258655,0
31548,22749,450000,2844050,FINE AEOLIAN SAND AND SILT WITH OCCASSIONAL KANKAR,11325.446804511057,0
31549,22750,450050,2844050,FINE AEOLIAN SAND AND SILT WITH OCCASSIONAL KANKAR,11284.665537536697,0
31550,22751,450100,2844050,GARNETIFEROUS MICA SCHIST ? GRAPHITE,11240.563646913952,0
31551,22752,450150,2844050,GARNETIFEROUS MICA SCHIST ? GRAPHITE,11196.511327488512,0
31552,22753,450200,2844050,GARNETIFEROUS MICA SCHIST ? GRAPHITE,11152.509166677857,0
31553,22754,450250,2844050,GARNETIFEROUS MICA SCHIST ? GRAPHITE,11108.557760532585,0
31554,22755,450300,2844050,GARNETIFEROUS MICA SCHIST ? GRAPHITE,11064.657713880886,0
31555,22756,450350,2844050,GARNETIFEROUS MICA SCHIST ? GRAPHITE,11020.809640475552,0
31556,22757,450400,2844050,GARNETIFEROUS MICA SCHIST ? GRAPHITE,10977.014163143544,0
31557,22758,450450,2844050,GARNETIFEROUS MICA SCHIST ? GRAPHITE,10933.271913938162,0
31558,22759,450500,2844050,GARNETIFEROUS MICA SCHIST ? GRAPHITE,10889.583534293868,0
31559,22760,450550,2844050,GARNETIFEROUS MICA SCHIST ? GRAPHITE,10845.949675183783,0
31560,22761,450600,2844050,GARNETIFEROUS MICA SCHIST ? GRAPHITE,10802.370997279915,0
31561,22762,450650,2844050,GARNETIFEROUS MICA SCHIST ? GRAPHITE,10758.848171116151,0
31562,22763,448950,2844100,FINE AEOLIAN SAND AND SILT WITH OCCASSIONAL KANKAR,11984.87514316228,0
